date,Close,Volume,Target,RAV,volatility,Buy_Sell_Strength,Weighted_Strength,Trend,Returns,Log_returns,AAPL,MSFT,NVDA,TSLA,market_return,rel_return,mean_return_others,divergence,volume_rank,return_rank,market_std,zscore_vs_market,pol_mean,pol_sum,pos_count,neg_count,neu_count,has_news
2015-02-20,14.473999977111816,89731500,0,105940928.57142857,0.46103251848694665,0.9370979559682019,0.370220043989103,0.10852535155264553,0.025506564298148016,5.4677316129482,False,False,False,True,0.012292659235877301,0.013213905062270714,0.012292659235877301,0.013213905062270714,0.5,1.0,0.008822273612355493,1.4977890782898404,0.0,0.0,0.0,0.0,0.0,0
2015-02-20,37.7230224609375,29721100,1,32846871.42857143,1.4771527325672857,0.9661009278117166,0.42174586750855453,0.13736611859069695,0.008276155434702614,10.414888394826818,False,True,False,False,0.012292659235877301,-0.004016503801174687,0.012292659235877301,0.004016503801174687,0.25,0.75,0.008822273612355493,-0.4552685597451454,0.0,0.0,0.0,0.0,0.0,0
2015-02-20,0.5360692739486694,157752000,0,287041714.28571427,0.02640470067111067,0.9714305177111746,0.25908815105510424,0.10288617859634751,0.0072134118774076494,-0.8499869680041371,False,False,True,False,0.012292659235877301,-0.005079247358469652,0.012292659235877301,0.005079247358469652,0.75,0.25,0.008822273612355493,-0.5757299741141811,0.0,0.0,0.0,0.0,0.0,0
2015-02-23,29.63006019592285,283896400,0,225186114.2857143,1.4109927237970474,1.0,0.6303594715431577,0.11574795770599419,0.027027128875048323,8.812907025778468,True,False,False,False,-0.00485447569063302,0.03188160456568134,-0.00485447569063302,0.03188160456568134,1.0,1.0,0.03038557958925511,1.0492347026664997,0.0,0.0,0.0,0.0,0.0,0
2015-02-23,13.822667121887209,127497000,0,103221000.0,0.4429084091255279,0.0850894339904623,-0.5124911833301172,0.0989202761808568,-0.04500019733692007,5.172468714402489,False,False,False,True,-0.00485447569063302,-0.04014572164628705,-0.00485447569063302,0.04014572164628705,0.75,0.25,0.03038557958925511,-1.3212096721197084,0.0,0.0,0.0,0.0,0.0,0
2015-02-23,37.97244644165039,32518800,0,32026342.85714286,1.256929985808617,0.9259308970944521,0.4324802778206043,0.17151677275353794,0.006611982933530047,10.459949353371531,False,True,False,False,-0.00485447569063302,0.011466458624163067,-0.00485447569063302,0.011466458624163067,0.25,0.75,0.03038557958925511,0.3773651442284094,0.0,0.0,0.0,0.0,0.0,0
2015-02-23,0.5317502617835999,125008000,1,259066857.14285713,0.027399079193920175,0.3928610962100191,-0.05169792937887272,0.11762496730261297,-0.008056817234190383,-0.8528583540252953,False,False,True,False,-0.00485447569063302,-0.0032023415435573632,-0.00485447569063302,0.0032023415435573632,0.5,0.5,0.03038557958925511,-0.10539017477520057,0.0,0.0,0.0,0.0,0.0,0
2015-02-24,29.44513893127441,276912400,0,222188171.42857143,1.4203086077561378,0.4115212900227864,-0.11027073030559882,0.11893151023525389,-0.006241001990063055,8.688984624012516,True,False,False,False,-0.0031333915729571393,-0.003107610417105916,-0.0031333915729571393,0.003107610417105916,1.0,0.5,0.010916686849979282,-0.28466607678792344,0.0,0.0,0.0,0.0,0.0,0
2015-02-24,13.607333183288574,99054000,0,83836714.28571428,0.4491321232561454,0.4311268294056079,-0.08137440855335863,0.0879008816618633,-0.015578320500655662,5.181160743687431,False,False,False,True,-0.0031333915729571393,-0.012444928927698523,-0.0031333915729571393,0.012444928927698523,0.5,0.25,0.010916686849979282,-1.1399913818836107,0.0,0.0,0.0,0.0,0.0,0
2015-02-24,37.92083740234375,25271700,0,30883900.0,0.9992464881573736,0.4473723836771574,-0.043064163898535505,0.1508530042749315,-0.0013591181012249098,10.42680472407669,False,True,False,False,-0.0031333915729571393,0.0017742734717322295,-0.0031333915729571393,0.0017742734717322295,0.25,0.75,0.010916686849979282,0.1625285671481542,0.0,0.0,0.0,0.0,0.0,0
2015-02-24,0.5374106764793396,149356000,0,183702857.14285713,0.028555320452608064,1.0,0.4065151797934553,0.11932707121749249,0.01064487430011507,-0.850897024252286,False,False,True,False,-0.0031333915729571393,0.01377826587307221,-0.0031333915729571393,0.01377826587307221,0.75,1.0,0.010916686849979282,1.26212889152338,0.0,0.0,0.0,0.0,0.0,0
2015-02-25,28.692136764526367,298846800,1,233867885.7142857,1.2475602852858731,0.18550641309155255,-0.4018739117645786,0.09040034775401092,-0.025573055318420024,8.48245149310804,True,False,False,False,-0.009293887494724512,-0.016279167823695512,-0.009293887494724512,0.016279167823695512,1.0,0.25,0.011174652807294662,-1.4567940592363364,0.0,0.0,0.0,0.0,0.0,0
2015-02-25,13.583999633789062,58642500,1,78947785.71428572,0.4551128036289144,0.258772081175277,-0.1791843571252821,0.07062463530618455,-0.001714777553045277,5.203383732872014,False,False,False,True,-0.009293887494724512,0.007579109941679235,-0.009293887494724512,0.007579109941679235,0.5,1.0,0.011174652807294662,0.67824120108069,0.0,0.0,0.0,0.0,0.0,0
2015-02-25,37.8348274230957,29759800,1,29383171.42857143,1.0427626429665064,0.6551787640419966,0.15716781945622457,0.14668984725950504,-0.0022681455669206763,10.407047038410022,False,True,False,False,-0.009293887494724512,0.007025741927803836,-0.009293887494724512,0.007025741927803836,0.25,0.75,0.011174652807294662,0.6287212720575557,0.0,0.0,0.0,0.0,0.0,0
2015-02-25,0.5333158373832703,123820000,1,157093714.2857143,0.028310378707988366,0.35714103251845414,-0.1126002872488806,0.11088530678858692,-0.007619571540512071,-0.8588117437929211,False,False,True,False,-0.009293887494724512,0.0016743159542124408,-0.009293887494724512,0.0016743159542124408,0.75,0.5,0.011174652807294662,0.1498315860980907,0.0,0.0,0.0,0.0,0.0,0
2015-02-26,29.05527114868164,365150000,0,249945085.7142857,1.2011893498681052,0.8943667773467574,0.5761386679663688,0.10782367850863275,0.01265623355748935,8.65610175485631,True,False,False,False,0.008447897426495432,0.004208336130993917,0.008447897426495432,0.004208336130993917,1.0,0.75,0.007482434346889665,0.562428741221533,0.0,0.0,0.0,0.0,0.0,0
2015-02-26,13.812666893005373,97093500,0,84290571.42857143,0.42632003375775823,0.560316034441885,0.06947746101170807,0.06224116605547964,0.016833573717678796,5.294455923247605,False,False,False,True,0.008447897426495432,0.008385676291183364,0.008447897426495432,0.008385676291183364,0.5,1.0,0.007482434346889665,1.1207149842442872,0.0,0.0,0.0,0.0,0.0,0
2015-02-26,37.89503479003906,28957300,0,28706257.14285714,1.0290852884251551,0.5000056098463923,5.658905796305642e-06,0.14002348205130263,0.0015913213048410757,10.430122614039494,False,True,False,False,0.008447897426495432,-0.006856576121654356,0.008447897426495432,0.006856576121654356,0.25,0.25,0.007482434346889665,-0.9163563358901413,0.0,0.0,0.0,0.0,0.0,0
2015-02-26,0.534761369228363,152864000,0,149882857.14285713,0.027147148929855917,0.5806466498492531,0.08225069709477265,0.09755952235299324,0.0027104611259725075,-0.850661941845725,False,False,True,False,0.008447897426495432,-0.0057374363005229245,0.008447897426495432,0.0057374363005229245,0.75,0.5,0.007482434346889665,-0.7667873895756787,0.0,0.0,0.0,0.0,0.0,0
2015-02-27,28.618623733520508,248059200,1,259729714.2857143,1.1740974919537186,0.0944210505635121,-0.3873549470869659,0.07261869791043463,-0.01502816521404049,8.494189846925506,True,False,False,False,-0.011170721988452814,-0.0038574432255876756,-0.011170721988452814,0.0038574432255876756,1.0,0.5,0.006695411385319625,-0.5761323694083257,0.0,0.0,0.0,0.0,0.0,0
2015-02-27,13.555999755859377,58231500,0,86794500.0,0.43249668778820893,0.09391147721251498,-0.2724497959513498,0.03405732238757328,-0.0185820116516362,5.163037674627932,False,False,False,True,-0.011170721988452814,-0.007411289663183385,-0.011170721988452814,0.007411289663183385,0.5,0.25,0.006695411385319625,-1.1069207307311086,0.0,0.0,0.0,0.0,0.0,0
2015-02-27,37.71442031860352,33807700,1,29662828.57142857,1.033484563865432,0.35184871218865743,-0.16885288875531898,0.11447472656003849,-0.00476617774429422,10.375869872372226,False,True,False,False,-0.011170721988452814,0.006404544244158594,-0.011170721988452814,0.006404544244158594,0.25,1.0,0.006695411385319625,0.956557241307265,0.0,0.0,0.0,0.0,0.0,0
2015-02-27,0.5313888788223267,157492000,1,147960571.42857143,0.026271075376118214,0.38095616534781684,-0.12671248445463407,0.07693572268088603,-0.006306533343840348,-0.848952620676396,False,False,True,False,-0.011170721988452814,0.004864188644612466,-0.011170721988452814,0.004864188644612466,0.75,0.75,0.006695411385319625,0.7264958588321694,0.0,0.0,0.0,0.0,0.0,0
2015-03-02,28.75896644592285,192386800,1,265863600.0,1.1077019312207128,0.39898736908625065,-0.07309574090276862,0.062451998433730525,0.004903894530678077,8.574380390402608,True,False,False,False,0.00012754974193857072,0.004776344788739506,0.00012754974193857072,0.004776344788739506,0.75,0.75,0.022340142729032928,0.21380099700671282,0.0,0.0,0.0,0.0,0.0,0
2015-03-02,13.155332565307615,118831500,1,92725928.57142857,0.4642199537157022,0.19973256480635954,-0.38480315349689004,0.01914525838408743,-0.02955644716492256,5.046488041859918,False,False,False,True,0.00012754974193857072,-0.029683996906861132,0.00012754974193857072,0.029683996906861132,0.5,0.25,0.022340142729032928,-1.3287290626072965,0.0,0.0,0.0,0.0,0.0,0
2015-03-02,37.74021530151367,31924000,0,30280057.14285714,0.9004712357071696,0.5156283527644636,0.016476835935246185,0.109337083054479,0.0006839554391195879,10.396631736667285,False,True,False,False,0.00012754974193857072,0.0005564056971810172,0.00012754974193857072,0.0005564056971810172,0.25,0.5,0.022340142729032928,0.02490609410735413,0.0,0.0,0.0,0.0,0.0,0
2015-03-02,0.5443966388702393,301512000,0,166829142.85714287,0.02421236885656887,0.839998982748042,0.6144836059855021,0.07693557517969193,0.02447879616287918,-0.8610312657205308,False,False,True,False,0.00012754974193857072,0.02435124642094061,0.00012754974193857072,0.02435124642094061,1.0,1.0,0.022340142729032928,1.0900219714932295,0.0,0.0,0.0,0.0,0.0,0
2015-03-03,28.819129943847656,151265200,0,259502400.0,1.0518238226968457,0.8881099480350472,0.22623115975617572,0.09028419399979767,0.0020919909635115363,8.579804230092364,True,False,False,False,-0.0047161941320350564,0.006808185095546593,-0.0047161941320350564,0.006808185095546593,0.75,0.75,0.013849823078593861,0.49157199026385046,0.0,0.0,0.0,0.0,0.0,0
2015-03-03,13.303999900817873,66484500,1,89404928.57142857,0.4891894690396773,0.8617899416456166,0.26903912076973385,0.024554718637830666,0.011300918070464627,5.162938332920728,False,False,False,True,-0.0047161941320350564,0.016017112202499684,-0.0047161941320350564,0.016017112202499684,0.5,1.0,0.013849823078593861,1.1564849681910783,0.0,0.0,0.0,0.0,0.0,0
2015-03-03,37.22417068481445,31748600,0,30569700.0,0.8072782981057519,0.25675431858834974,-0.25262628815022453,0.08500064136558896,-0.013673600231912886,10.252541275526882,False,True,False,False,-0.0047161941320350564,-0.00895740609987783,-0.0047161941320350564,0.00895740609987783,0.25,0.5,0.013849823078593861,-0.6467523844201519,0.0,0.0,0.0,0.0,0.0,0
2015-03-03,0.5342795252799988,160344000,1,167199428.57142857,0.021970001872154626,0.16279005295111867,-0.32338383098305257,0.06083846361769468,-0.018584085330203504,-0.8786376810247906,False,False,True,False,-0.0047161941320350564,-0.013867891198168447,-0.0047161941320350564,0.013867891198168447,1.0,0.25,0.013849823078593861,-1.0013045740347768,0.0,0.0,0.0,0.0,0.0,0
2015-03-04,28.636444091796875,126665200,0,237040800.0,0.9715535506893994,0.17740943099032946,-0.17237960275920317,0.09610520353625362,-0.006339048139438419,8.520115558598594,True,False,False,False,0.0035701915434989406,-0.00990923968293736,0.0035701915434989406,0.00990923968293736,0.75,0.25,0.010806632049744764,-0.9169591078259577,0.0,0.0,0.0,0.0,0.0,0
2015-03-04,13.496000289916992,63330000,0,80238214.28571428,0.47871671008575717,0.9849351824911906,0.3827471159541361,0.04128822956335572,0.014431779204035822,5.214707387472034,False,False,False,True,0.0035701915434989406,0.010861587660536881,0.0035701915434989406,0.010861587660536881,0.5,1.0,0.010806632049744764,1.005085359669798,0.0,0.0,0.0,0.0,0.0,0
2015-03-04,37.03495788574219,25748700,1,29602542.85714286,0.7230162256552312,0.5454587490029743,0.039540646764757624,0.08663553591041331,-0.00508306284844795,10.239254869767773,False,True,False,False,0.0035701915434989406,-0.00865325439194689,0.0035701915434989406,0.00865325439194689,0.25,0.5,0.010806632049744764,-0.8007355438877247,0.0,0.0,0.0,0.0,0.0,0
2015-03-04,0.5403014421463013,226840000,1,181746857.14285713,0.020593567880400076,0.8936195036828091,0.4912802874232126,0.09439142804605334,0.01127109795784631,-0.8619500754720179,False,False,True,False,0.0035701915434989406,0.007700906414347369,0.0035701915434989406,0.007700906414347369,1.0,0.75,0.010806632049744764,0.7126092920438846,0.0,0.0,0.0,0.0,0.0,0
2015-03-05,28.16192054748535,226068400,1,229777371.42857143,0.8881569434423113,0.2173919699927298,-0.2780462879076672,0.10480088233596282,-0.01657061689609196,8.394815324722298,True,False,False,False,-0.0012948765770620652,-0.015275740319029896,-0.0012948765770620652,0.015275740319029896,0.75,0.25,0.01545623358316958,-0.988322299661916,0.0,0.0,0.0,0.0,0.0,0
2015-03-05,13.375332832336426,73155000,0,76538357.14285715,0.4663237306738183,0.07946910074438632,-0.4019414458769243,0.03968711213649451,-0.008940979178158281,5.139627622539952,False,False,False,True,-0.0012948765770620652,-0.007646102601096216,-0.0012948765770620652,0.007646102601096216,0.5,0.5,0.01545623358316958,-0.4946937790473172,0.0,0.0,0.0,0.0,0.0,0
2015-03-05,37.07796859741211,23193500,0,29305657.14285714,0.6442871824224872,0.6904751092179,0.15074852012735498,0.1135183743984145,0.0011613544101389817,10.265609755129015,False,True,False,False,-0.0012948765770620652,0.002456230987201047,-0.0012948765770620652,0.002456230987201047,0.25,0.75,0.01545623358316958,0.1589152346840602,0.0,0.0,0.0,0.0,0.0,0
2015-03-05,0.5506594181060791,323056000,0,206561142.85714287,0.019364122057838936,0.9245292355306779,0.6639521587487003,0.13075718463670424,0.019170735355863,-0.8944676921909998,False,False,True,False,-0.0012948765770620652,0.020465611932925065,-0.0012948765770620652,0.020465611932925065,1.0,1.0,0.01545623358316958,1.324100844025173,0.0,0.0,0.0,0.0,0.0,0
