date,Close,High,Low,Open,Volume,Ticker,Target
2015-03-19,28.404747009277344,28.79461608587527,28.38246911626775,28.683224921133004,183238000,AAPL,0
2015-03-20,28.04830741882324,28.60526177708861,27.883448901581573,28.571845773366988,274780400,AAPL,1
2015-03-23,28.340147018432617,28.4827276089906,28.186426628736324,28.320097419617294,150838800,AAPL,0
2015-03-24,28.224294662475582,28.525048776130525,28.19533187102125,28.34459732775416,131369200,AAPL,0
2015-03-25,27.486888885498047,28.253260801348905,27.486888885498047,28.19088200814144,206620800,AAPL,1
2015-03-26,27.67848396301269,27.82106455820995,27.31312097535788,27.348766974004576,190291600,AAPL,0
2015-03-27,27.45792579650879,27.780959537766385,27.38218061016489,27.75199844293392,158184800,AAPL,1
2015-03-30,28.15300941467285,28.15969261398929,27.62501457264434,27.636154371301487,188398800,AAPL,0
2015-03-31,27.720815658569336,28.17974688447005,27.70522095768033,28.090633579520755,168362400,AAPL,0
2015-04-01,27.68070411682129,27.8745253531107,27.4245041009521,27.80768997516421,162485600,AAPL,1
2015-04-02,27.919078826904297,27.972546105017823,27.66733543024624,27.854471753490643,128880400,AAPL,1
2015-04-06,28.37133407592773,28.40698007047401,27.698532075965176,27.729721471345883,148776000,AAPL,0
2015-04-07,28.07280921936035,28.54287849484976,28.066126019663997,28.435943900318566,140049200,AAPL,0
2015-04-08,27.98146629333496,28.159692875335587,27.84111400730336,28.03716188774832,149316800,AAPL,1
2015-04-09,28.19533920288086,28.199795802583957,27.77205401460501,28.03716390731661,129936000,AAPL,1
2015-04-10,28.31564140319824,28.34014760205144,27.905722621826133,28.0594413149933,160752000,AAPL,0
2015-04-13,28.25994110107422,28.6431287193776,28.206473812338743,28.598569529324852,145460400,AAPL,0
2015-04-14,28.137414932250977,28.35796900985864,28.050529941081454,28.293361916479697,102098400,AAPL,1
2015-04-15,28.244348526000977,28.32232201536702,28.072806849395675,28.161920137111697,115881600,AAPL,0
2015-04-16,28.108448028564453,28.315635677165183,28.095081631781955,28.13295422246197,113476000,AAPL,0
2015-04-17,27.79210090637207,28.101768267469502,27.727493814530177,27.97032748384589,207828000,AAPL,1
2015-04-20,28.42702865600586,28.54287473476952,27.885667455885272,27.97478073938513,188217200,AAPL,0
2015-04-21,28.2733097076416,28.56069745208385,28.21984071824791,28.538421256044888,129740400,AAPL,1
2015-04-22,28.65426445007324,28.70996003695296,28.141866070596485,28.29112983550747,150618000,AAPL,1
2015-04-23,28.88819122314453,29.05527801055337,28.547334448781665,28.582980445949,183083600,AAPL,1
2015-04-24,29.024080276489254,29.10205544797286,28.79015816142688,29.070866059257103,178103600,AAPL,1
2015-04-27,29.552082061767575,29.659020054313498,29.217908483687783,29.47633686658962,387816800,AAPL,0
2015-04-28,29.08645820617676,29.97313085901496,28.8659058921822,29.95531126545825,475696000,AAPL,0
2015-04-29,28.658721923828125,29.315929189196144,28.582976739212462,28.997352054224365,253544400,AAPL,0
2015-04-30,27.88121032714844,28.658720221632425,27.75422446071584,28.658720221632425,332781600,AAPL,1
2015-05-01,28.72777938842773,28.990664292834023,27.91462528289179,28.09285011848158,234050400,AAPL,0
2015-05-04,28.672090530395508,29.08869587665936,28.57406574303931,28.850317107462303,203953200,AAPL,0
2015-05-05,28.02602195739746,28.61639385984713,28.02156535830659,28.54955847104041,197085600,AAPL,0
2015-05-06,27.850027084350582,28.23766796751676,27.4824358004558,28.195338769461948,288564000,AAPL,1
2015-05-07,28.02228736877441,28.20573193766146,27.74488205442266,27.912666783531343,175763600,AAPL,1
2015-05-08,28.55024528503418,28.55024528503418,28.212438276395325,28.339954580653217,222201600,AAPL,0
2015-05-11,28.259416580200195,28.53682012892944,28.10505411598105,28.498789341360546,168143200,AAPL,0
2015-05-12,28.15874671936035,28.38469554660554,27.923847463430956,28.098343273301168,192640000,AAPL,1
2015-05-13,28.19007110595703,28.45405247207108,28.158751427502352,28.221390784411707,138776800,AAPL,1
2015-05-14,28.84778594970703,28.84778594970703,28.447341247172464,28.50326948802633,180814000,AAPL,0
2015-05-15,28.807518005371094,28.96859160513124,28.682239297466264,28.87463257420261,152832000,AAPL,1
2015-05-18,29.12518882751465,29.243756415162714,28.71579372893053,28.72026894363102,203531600,AAPL,0
2015-05-19,29.09834861755371,29.279555583127085,29.002150262176887,29.237049571234245,178532800,AAPL,0
2015-05-20,29.096111297607425,29.30192684135421,28.93503766970309,29.08268906421362,145819600,AAPL,1
2015-05-21,29.39364051818848,29.447332848055485,29.044648908023596,29.0983412378906,158921600,AAPL,1
2015-05-22,29.65091133117676,29.74710966968219,29.3958787181368,29.44062403665385,182384000,AAPL,0
2015-05-26,28.997663497924805,29.733680812265,28.88580705374076,29.66433036304493,282790400,AAPL,1
2015-05-27,29.53905868530273,29.58827581117084,29.0938720652989,29.158747323803784,183332800,AAPL,0
2015-05-28,29.48088836669922,29.51891915352305,29.3287652194039,29.49878580995542,122933200,AAPL,0
2015-05-29,29.145326614379883,29.407070390029627,29.060314590059924,29.357853261590616,203538000,AAPL,1
2015-06-01,29.20348358154297,29.393640932277773,29.09386643353744,29.14531945022551,128451200,AAPL,0
2015-06-02,29.073732376098636,29.230330736254825,28.9305562448718,29.05135971882422,134670400,AAPL,1
2015-06-03,29.109525680541992,29.292971923689176,29.060308562311693,29.23033257568488,123934000,AAPL,0
2015-06-04,28.93950843811035,29.212438520473214,28.838838289537883,28.988725562050465,153800400,AAPL,0
2015-06-05,28.78067398071289,29.01333739531543,28.715798717434605,28.97083138224828,142507200,AAPL,0
2015-06-08,28.590518951416016,28.90595506613017,28.37351709209542,28.83660117631081,210699200,AAPL,0
2015-06-09,28.50550079345703,28.653152144770026,28.10281854830141,28.34442721267711,224301600,AAPL,1
2015-06-10,28.83212280273437,28.935028836397866,28.601697056785675,28.61735689322936,156349200,AAPL,0
2015-06-11,28.767244338989254,29.122947072116407,28.74263578058238,28.899234146086,141563600,AAPL,0
2015-06-12,28.44957160949707,28.709079415800694,28.43614938047934,28.677759743563243,147544800,AAPL,0
2015-06-15,28.393644332885746,28.46523240137418,28.12295189557652,28.21019980070949,175955600,AAPL,1
2015-06-16,28.54576301574707,28.601691235490616,28.27059713041336,28.41824674300354,125976400,AAPL,0
2015-06-17,28.47866439819336,28.608416635632523,28.353383962783777,28.572623444654543,131672400,AAPL,1
2015-06-18,28.6084098815918,28.704606513151777,28.460760230124308,28.462997837405496,141628800,AAPL,0
2015-06-19,28.322057723999023,28.594987782550064,28.27731581893576,28.570379222726984,218867600,AAPL,1
2015-06-22,28.54801177978516,28.64868193195067,28.429444180676377,28.52116560937026,136157200,AAPL,0
2015-06-23,28.418251037597656,28.548004936641732,28.38469375932156,28.518922872425957,121075600,AAPL,1
2015-06-24,28.65987014770508,29.03794563197054,28.438394774299702,28.45852812333901,221123600,AAPL,0
2015-06-25,28.523399353027344,28.90371066168334,28.523399353027344,28.827649082669843,127752400,AAPL,0
2015-06-26,28.35561752319336,28.633021114156875,28.30192689099271,28.561433035624532,176267200,AAPL,0
2015-06-29,27.858966827392575,28.292970394324136,27.84778220660407,28.067019890151176,196645600,AAPL,1
2015-06-30,28.06031608581543,28.21467857133513,27.932799769410494,28.09163576305212,177482800,AAPL,1
2015-07-01,28.322057723999023,28.398121010759706,28.185592694723507,28.3891722883882,120955200,AAPL,0
2015-07-02,28.28626251220703,28.34219074292127,28.13637355672932,28.2840249050761,108844000,AAPL,0
2015-07-06,28.18782615661621,28.239280875986704,27.93055597335178,27.95069102242511,112241600,AAPL,0
2015-07-07,28.118484497070312,28.221392261205654,27.68895428602531,28.163226409548443,187787200,AAPL,0
2015-07-08,27.42049217224121,27.88357784222401,27.41378105781733,27.847784663031955,243046400,AAPL,0
2015-07-09,26.861217498779297,27.75383181301918,26.671061806724428,27.7068522919323,314380000,AAPL,1
2015-07-10,27.579334259033203,27.706850581768144,27.11624848628057,27.27955970294542,245418000,AAPL,1
2015-07-13,28.11176872253418,28.1341396750662,27.81199249686344,27.970828478673333,165762000,AAPL,0
2015-07-14,28.100584030151367,28.27060635153076,27.97306771581541,28.196780667758794,127072400,AAPL,1
2015-07-15,28.371273040771484,28.445098715549413,28.093869492059643,28.125189164972557,134596800,AAPL,1
2015-07-16,28.74935531616211,28.76278096307061,28.48984913348864,28.57709706365249,144889600,AAPL,1
2015-07-17,28.997663497924805,28.997663497924805,28.70460016033664,28.87686004018465,184658800,AAPL,1
2015-07-20,29.545766830444336,29.74710709196997,29.239277810386028,29.29968125427901,235600800,AAPL,0
2015-07-21,29.25046730041504,29.735923977146932,29.154272373437163,29.72026584620132,307025600,AAPL,0
2015-07-22,28.013330459594727,28.075969800405,27.290737019718435,27.290737019718435,461802400,AAPL,0
2015-07-23,27.999910354614254,28.43167465891091,27.97753769680489,28.232570293325452,203998000,AAPL,0
2015-07-24,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200,AAPL,0
2015-07-27,27.465232849121094,27.653152578586813,27.31982082496544,27.53682091110945,177822000,AAPL,1
2015-07-28,27.601701736450195,27.72027102755708,27.416021294667143,27.601701736450195,134472400,AAPL,0
2015-07-29,27.51445198059082,27.62854604946669,27.353378402599983,27.550246867608408,148046800,AAPL,0
2015-07-30,27.375747680664062,27.420489577118207,27.228096350136287,27.364561353153555,134513200,AAPL,0
2015-07-31,27.136384963989254,27.436159535798797,27.04913703895248,27.427210811847,171540000,AAPL,0
2015-08-03,26.496562957763672,27.42049684821354,26.290745741833785,27.18112405444208,279904000,AAPL,0
2015-08-04,25.64645767211914,26.33101889229609,25.335496744862635,26.268379526632145,496554400,AAPL,1
2015-08-05,25.81647300720215,26.272847598831326,25.07821963993261,25.268375293079536,397250400,AAPL,1
2015-08-06,25.87266159057617,26.18053632597164,25.645689934994625,26.06143201443428,211612000,AAPL,1
2015-08-07,25.960294723510746,26.12434512903234,25.73107541741249,25.749053872857036,154681600,AAPL,1
2015-08-10,26.904146194458008,26.964821345502152,26.187271059399706,26.187271059399706,219806400,AAPL,0
2015-08-11,25.50410270690918,26.558066106440315,25.46814750972999,26.474917034026078,388331200,AAPL,1
2015-08-12,25.897369384765625,25.937820048414704,24.636659034642378,25.288363409202088,404870000,AAPL,0
2015-08-13,25.87714195251465,26.158048830604216,25.74005925884538,26.07714751255286,194143200,AAPL,1
2015-08-14,26.059175491333008,26.13782909370305,25.620961339185683,25.6906257134963,171718000,AAPL,1
2015-08-17,26.328845977783203,26.438961016033268,25.95580074582604,26.077152747263195,163538800,AAPL,0
2015-08-18,26.180532455444336,26.391775068538184,26.070417391276813,26.164801731991837,138242800,AAPL,0
2015-08-19,25.84568977355957,26.18502416933876,25.771529919705788,26.09063983599038,193146000,AAPL,0
2015-08-20,25.315336227416992,25.69736901700774,25.08611518204649,25.636693866480293,274006400,AAPL,0
2015-08-21,23.76697158813477,25.146786150325926,23.7422516436558,24.816439360033968,513102000,AAPL,0
2015-08-24,23.17369842529297,24.450139567863424,20.6747497899734,21.319712710431222,648825200,AAPL,1
2015-08-25,23.31302833557129,24.969256274672787,23.25909468303851,24.969256274672787,414406400,AAPL,1
2015-08-26,24.650146484375,24.69509090921656,23.60742005446776,24.06585867431533,387098400,AAPL,1
2015-08-27,25.37600898742676,25.447921095676037,24.72430454200025,25.22094952201045,338464400,AAPL,1
2015-08-28,25.459163665771484,25.46365742342423,25.065893862125524,25.207470374210768,212657600,AAPL,0
2015-08-31,25.340063095092773,25.737826714848808,25.169271132343265,25.176012627073288,224917200,AAPL,0
2015-09-01,24.20743560791016,25.1422929691237,24.12653427579785,24.753518742408296,307383600,AAPL,1
2015-09-02,25.24567031860352,25.24567031860352,24.524301427279436,24.771500931846628,247555200,AAPL,0
2015-09-03,24.802959442138672,25.344547123280524,24.728799599538373,25.27937650837601,212935600,AAPL,0
2015-09-04,24.55576705932617,24.82094335212392,24.38497682733604,24.488350403915447,199985200,AAPL,1
2015-09-08,25.23892974853516,25.295111144441982,24.79172631718248,25.11308397035032,219374400,AAPL,0
2015-09-09,24.75352668762207,25.623213715195657,24.668129857137995,25.56478629009856,340043200,AAPL,1
2015-09-10,25.29735946655273,25.45691442888302,24.697342555848657,24.780489926424615,251571200,AAPL,1
2015-09-11,25.66590881347656,25.66590881347656,25.11533181697058,25.122073310185897,199662000,AAPL,1
2015-09-14,25.913105010986328,26.268171824207496,25.811979189970696,26.198507445930957,233453600,AAPL,1
2015-09-15,26.131088256835938,26.1872696477268,25.713098571446302,26.05243465249272,173364800,AAPL,1
2015-09-16,26.16030502319336,26.189518730732296,25.942320940999544,26.12434810820383,148694000,AAPL,0
2015-09-17,25.600736618041992,26.17828126650722,25.555792189683,25.991760345749377,256450400,AAPL,0
2015-09-18,25.49511337280273,25.686131464998823,25.140048301112397,25.216454166374906,297141200,AAPL,1
2015-09-21,25.890626907348636,25.92658381345403,25.54230338068076,25.54454940142261,200888000,AAPL,0
2015-09-22,25.48388290405273,25.65916859443581,25.28612328247574,25.479387432005858,201384800,AAPL,1
2015-09-23,25.690624237060547,25.78051479796886,25.461404935538205,25.535563062356704,143026800,AAPL,1
2015-09-24,25.84344291687012,25.955805712160856,25.252415230868092,25.45017313335253,200878000,AAPL,0
2015-09-25,25.77826690673828,26.223224237560725,25.62320573297109,26.167042851647377,224607600,AAPL,0
2015-09-28,25.268144607543945,25.746809472755803,25.268144607543945,25.585006781833457,208436000,AAPL,0
2015-09-29,24.50856590270996,25.508595546024186,24.238895950872276,25.35578211611089,293461600,AAPL,1
2015-09-30,24.787233352661133,25.06589260520561,24.43441424366298,24.758017928562307,265892000,AAPL,0
2015-10-01,24.625431060791016,24.6344202903149,24.115303001061907,24.510820527511758,255716400,AAPL,1
2015-10-02,24.80520248413086,24.946780660186405,24.16923056034172,24.2726040946485,232079200,AAPL,1
2015-10-05,24.895097732543945,25.02768670699786,24.51081722343039,24.692844381821025,208258800,AAPL,1
2015-10-06,25.014204025268555,25.110836094269654,24.66812642267205,24.86139056067425,192787200,AAPL,0
2015-10-07,24.895097732543945,25.117575561079164,24.58722480682349,25.110834068475068,187062400,AAPL,0
2015-10-08,24.607444763183597,24.76250592266639,24.317548632833866,24.76250592266639,247918400,AAPL,1
2015-10-09,25.19622802734375,25.232183222001257,24.60519876301035,24.71980926786326,211064400,AAPL,0
2015-10-12,25.079368591308597,25.33780329150953,25.043413398365352,25.33330953533652,121868800,AAPL,1
2015-10-13,25.122068405151367,25.270386370489963,24.872622917767544,24.904084356309667,132197200,AAPL,0
2015-10-14,24.767004013061523,25.06139395100104,24.62093205467597,25.009708031807985,177849600,AAPL,1
2015-10-15,25.13779640197754,25.191730045848715,24.829921827278653,24.92880160314216,150694000,AAPL,0
2015-10-16,24.953523635864254,25.16925994392697,24.83891313283977,25.119820051856813,156930400,AAPL,1
2015-10-19,25.10858726501465,25.11308102177071,24.74453124505576,24.89959242819898,119036800,AAPL,1
2015-10-20,25.5670223236084,25.65691287685952,24.90408270810581,25.020939227168483,195871200,AAPL,0
2015-10-21,25.56478309631348,25.97378359349894,25.55129839530462,25.61871675678844,167180800,AAPL,1
2015-10-22,25.955808639526367,25.955808639526367,25.641192434325,25.69288008037709,166616400,AAPL,1
2015-10-23,26.76031875610352,26.79402793131932,26.142323497053283,26.225470852796416,237467600,AAPL,0
2015-10-26,25.90636444091797,26.546831997375826,25.825463095415916,26.535596747151715,265335200,AAPL,0
2015-10-27,25.7423152923584,26.189518706374272,25.616467804532167,25.93333168813241,279537600,AAPL,1
2015-10-28,26.803022384643555,26.809765593048645,26.081653392127468,26.27716528738747,342205600,AAPL,1
2015-10-29,27.0861759185791,27.122132837050888,26.578295589546716,26.67492766478933,204909200,AAPL,0
2015-10-30,26.854705810546875,27.241234068084648,26.84346884615704,27.189546432219466,197461200,AAPL,1
2015-11-02,27.23224639892578,27.27269707271753,26.87942729983336,27.14685129404104,128813200,AAPL,1
2015-11-03,27.544612884521484,27.75135999622224,27.124375453862758,27.144601646594364,182076000,AAPL,0
2015-11-04,27.41651725769043,27.825517692462064,27.331122165426425,27.670456513423844,179544400,AAPL,0
2015-11-05,27.290128707885746,27.68959649766753,27.123120460684017,27.500018125773096,158210800,AAPL,1
2015-11-06,27.321727752685547,27.490993374920475,27.22242642517181,27.33301281624479,132169200,AAPL,0
2015-11-09,27.211145401000977,27.49099745585183,27.09378864311488,27.299163399880356,135485600,AAPL,0
2015-11-10,26.3535270690918,26.64692149059824,26.193289160128977,26.38286754435777,236511600,AAPL,0
2015-11-11,26.20457649230957,26.50022657454588,26.00145739228274,26.26325572606377,180872000,AAPL,0
2015-11-12,26.116559982299805,26.36481590890519,26.10076192483925,26.2384314492208,130102400,AAPL,0
2015-11-13,25.35373306274414,26.082704449365423,25.33793500653174,25.9991994540376,183249600,AAPL,1
2015-11-16,25.769006729125977,25.78254743228766,25.05132018994506,25.137080846401577,152426800,AAPL,0
2015-11-17,25.658411026000977,25.965346147002464,25.57490603568801,25.936005671613614,110467600,AAPL,1
2015-11-18,26.470888137817383,26.51602495087476,26.066907290075378,26.12558652453721,186698800,AAPL,1
2015-11-19,26.80716323852539,27.026080407511675,26.351275207640917,26.54987960454499,173183200,AAPL,1
2015-11-20,26.92451858520508,27.064443728779544,26.822958180309275,26.901948458433395,137148400,AAPL,0
2015-11-23,26.57469940185547,27.02156134686757,26.482166713327093,26.917743596176653,129930000,AAPL,1
2015-11-24,26.829723358154297,26.935796734843382,26.432514687046915,26.479908844786134,171212800,AAPL,0
2015-11-25,26.63789749145508,26.908723546347577,26.61307172671012,26.904208831743524,85553200,AAPL,0
2015-11-27,26.58824348449707,26.72365736025514,26.54084931672533,26.69657424073173,52185600,AAPL,1
2015-11-30,26.698835372924805,26.949348667896203,26.57470654321494,26.628871068061425,156721200,AAPL,0
2015-12-01,26.48217010498047,26.81393100148749,26.37384107052448,26.80039030264523,139409600,AAPL,0
2015-12-02,26.242944717407227,26.65595329488644,26.19780790186312,26.48217293913744,133546400,AAPL,0
2015-12-03,25.99920654296875,26.358050663148365,25.77803369569027,26.303886130202947,166278000,AAPL,1
2015-12-04,26.863588333129883,26.913239868762616,25.97889356578451,26.01951739295136,231108000,AAPL,0
2015-12-07,26.694320678710938,27.05090738809892,26.588247264487748,26.852302982269016,128336800,AAPL,0
2015-12-08,26.68303680419922,26.76654008635242,26.373844275475854,26.522797146418345,137238000,AAPL,0
2015-12-09,26.09398651123047,26.561159516176545,25.972115067958608,26.54987445366925,185445600,AAPL,1
2015-12-10,26.218116760253903,26.391897101473468,26.069163903924707,26.188778004789107,116850800,AAPL,0
2015-12-11,25.54330825805664,26.04207736666678,25.468830978734992,25.99694056081905,187544800,AAPL,0
2015-12-14,25.385326385498047,25.430463188980536,24.7782265640641,25.31761945841563,257274800,AAPL,0
2015-12-15,24.936208724975582,25.457547965062044,24.904612616104743,25.263456598079,213292400,AAPL,1
2015-12-16,25.1280460357666,25.27474325871276,24.554801287035072,25.06711116689984,224954000,AAPL,0
2015-12-17,24.59542655944824,25.333423988396436,24.59542655944824,25.281515101448075,179091200,AAPL,0
2015-12-18,23.929643630981445,24.71729246729548,23.87999210904976,24.579624686292423,385813200,AAPL,1
2015-12-21,24.22303771972656,24.23206542557872,23.825827271525725,24.21175265694665,190362400,AAPL,0
2015-12-22,24.200464248657227,24.31105060893739,24.024426604189134,24.23883069910117,131157600,AAPL,1
2015-12-23,24.51191711425781,24.5660816268373,24.193696943903344,24.209494998483144,130629600,AAPL,0
2015-12-24,24.381023406982425,24.59994058493297,24.362967991472047,24.59994058493297,54281600,AAPL,0
2015-12-28,24.10793685913086,24.30428558916073,23.963497007795844,24.28171546337932,106816800,AAPL,1
2015-12-29,24.54126739501953,24.696992378930062,24.11697535709036,24.13954377111198,123724800,AAPL,0
2015-12-30,24.22077751159668,24.53222557846863,24.189181405762945,24.50514418595893,100855200,AAPL,0
2015-12-31,23.7558708190918,24.1553370051982,23.656567751012776,24.15082401203973,163649200,AAPL,1
2016-01-04,23.776180267333984,23.7806949820472,23.02012740763164,23.157796934778958,270597600,AAPL,0
2016-01-05,23.180362701416016,23.88902130703448,23.1126574851651,23.866452901617503,223164000,AAPL,0
2016-01-06,22.726730346679688,23.103629776733975,22.539411032061107,22.695134234726723,273829600,AAPL,0
2016-01-07,21.767562866210938,22.598093094569325,21.763049872962277,22.27084684547288,324377600,AAPL,1
2016-01-08,21.882652282714844,22.367880585544405,21.837515486950487,22.2414961799175,283192000,AAPL,1
2016-01-11,22.236989974975582,22.35660407918737,21.96842128840713,22.336293029880032,198957600,AAPL,1
2016-01-12,22.559720993041992,22.724473616163657,22.306950387742376,22.692877505733563,196616800,AAPL,0
2016-01-13,21.97970390319824,22.8373170301346,21.959392856154345,22.640968299416,249758400,AAPL,1
2016-01-14,22.46041488647461,22.677076359691814,21.607316577419446,22.10834300574928,252680400,AAPL,0
2016-01-15,21.92102432250977,22.05192347421547,21.521558240345804,21.711134897139864,319335600,AAPL,0
2016-01-19,21.81495857238769,22.26407629753309,21.553160197941185,22.20991176973217,212350800,AAPL,1
2016-01-20,21.844295501708984,22.1602583774696,21.083727931282407,21.462883037823318,289337600,AAPL,0
2016-01-21,21.73370742797852,22.09029237739257,21.42677228332056,21.905228692101065,208646000,AAPL,1
2016-01-22,22.88922882080078,22.898256528600797,22.20088288917717,22.259560407088436,263202000,AAPL,0
2016-01-25,22.442365646362305,22.914051696874395,22.39045676352377,22.91179433974429,207178000,AAPL,1
2016-01-26,22.56649208068848,22.76735381293576,22.133172504729767,22.552951382020684,300308000,AAPL,0
2016-01-27,21.083721160888672,21.808177668598468,21.065665751646776,21.67502289962132,533478800,AAPL,1
2016-01-28,21.234939575195312,21.33198528518697,20.851271450219503,21.16723434706625,222715200,AAPL,1
2016-01-29,21.96841812133789,21.96841812133789,21.29361304917428,21.392916089762736,257666000,AAPL,0
2016-02-01,21.763044357299805,21.826236577921428,21.53058652207361,21.772072063368448,163774000,AAPL,0
2016-02-02,21.322954177856445,21.67502610077749,21.27781564808525,21.53509924127507,149428800,AAPL,1
2016-02-03,21.744991302490234,21.855577700566503,21.23268141103321,21.44031350754431,183857200,AAPL,1
2016-02-04,21.919708251953125,22.085354844703517,21.59976309499952,21.751793784695217,185886800,AAPL,0
2016-02-05,21.33428001403809,21.99232560862704,21.259400318732908,21.9015604005454,185672400,AAPL,1
2016-02-08,21.558921813964844,21.7154900054156,21.11190464381831,21.13232590440669,216085600,AAPL,0
2016-02-09,21.554384231567383,21.76995180866636,21.313857911151835,21.39554642208585,177324800,AAPL,0
2016-02-10,21.39099884033203,21.862976334130444,21.352424206150847,21.76540408042406,169374400,AAPL,0
